,citation,clustering_coeffs,degree_centrality,betweenness_centrality,gatekeepres,populars,embeddeds,colab_w_g,colab_w_p,colab_w_em
6603844734,0.0,1.0,4.4851764916949484e-05,0.0,0,0,0,0,0,0
6603841043,1.0,1.0,5.980235322259931e-05,0.0,0,0,0,0,0,0
6603840161,4.0,1.0,0.0001046541181395488,0.0,0,0,0,0,0,0
6603839405,0.0,1.0,0.0002691105895016969,0.0,0,0,0,0,0,0
6603837396,6.0,1.0,0.00013455529475084845,0.0,0,0,0,0,0,0
6603834538,0.0,1.0,0.0002691105895016969,0.0,0,0,0,0,0,0
6603833531,0.0,1.0,2.9901176611299655e-05,0.0,0,0,0,0,0,0
6603833135,0.0,1.0,0.00011960470644519862,0.0,0,0,0,0,0,1
6603830615,13.0,0.977966605636668,0.005352310613422638,3.6276362937213985e-06,1,1,0,0,0,0
6603830599,0.0,1.0,5.980235322259931e-05,0.0,0,0,0,0,0,0
6603827610,0.0,1.0,4.4851764916949484e-05,0.0,0,0,0,0,0,0
6603827262,14.0,1.0,0.00013455529475084845,0.0,0,0,0,0,0,0
6603826565,0.0,1.0,4.4851764916949484e-05,0.0,0,0,0,0,0,0
6603826454,5.0,1.0,5.980235322259931e-05,0.0,0,0,0,0,0,0
6603824955,4.0,1.0,0.0001046541181395488,0.0,0,0,0,0,0,0
6603824902,0.0,1.0,0.00013455529475084845,0.0,0,0,0,0,0,0
6603822490,0.0,1.0,0.00011960470644519862,0.0,0,0,0,0,0,0
6603822253,5.0,1.0,0.00014950588305649828,0.0,0,0,0,0,0,0
6603821519,3.0,1.0,0.0002093082362790976,0.0,0,0,0,0,0,0
6603819164,0.0,1.0,0.0001644564713621481,0.0,0,0,0,0,0,0
6603817870,3.0,1.0,0.00035881411933559587,0.0,0,1,0,1,1,0
6603816708,2.0,1.0,7.475294152824914e-05,0.0,0,0,0,0,0,0
6603815184,1.0,1.0,4.4851764916949484e-05,0.0,0,0,0,0,0,0
6603814621,0.0,1.0,0.00011960470644519862,0.0,0,0,0,0,0,0
6603813509,2.0,1.0,0.00013455529475084845,0.0,0,0,0,0,0,0
6603811238,1.0,0.0,0.0,0.0,0,0,0,0,0,0
6603807336,0.0,1.0,0.0001644564713621481,0.0,0,0,0,0,0,0
6603806280,0.0,1.0,2.9901176611299655e-05,0.0,0,0,0,0,0,0
6603804103,0.0,1.0,4.4851764916949484e-05,0.0,0,0,0,0,0,0
6603803377,1.0,1.0,2.9901176611299655e-05,0.0,0,0,0,0,0,0
6603801946,0.0,1.0,0.0001046541181395488,0.0,0,0,0,0,0,0
6603800874,4.0,0.6923076923076923,0.00019435764797344775,6.616293601758737e-08,1,0,0,0,0,0
6603799389,1.0,0.9090909090909091,0.00017940705966779794,3.3528514873777387e-10,0,0,0,0,0,0
6603798512,0.0,1.0,8.970352983389897e-05,0.0,0,0,0,0,0,0
6603797774,0.0,1.0,0.00013455529475084845,0.0,0,0,0,0,0,0
6603797629,1.0,1.0,0.00013455529475084845,0.0,0,0,0,0,0,1
6603794736,11.0,0.0,0.0,0.0,0,0,0,0,0,0
6603793565,1.0,1.0,4.4851764916949484e-05,0.0,0,0,0,0,0,0
6603792836,0.0,1.0,4.4851764916949484e-05,0.0,0,0,0,0,0,1
6603791107,0.0,1.0,0.0002541600011960471,0.0,0,0,0,0,0,0
6603785415,3.0,1.0,8.970352983389897e-05,0.0,0,0,0,0,0,0
6603784842,0.0,1.0,0.0002093082362790976,0.0,0,0,0,0,0,0
6603784539,0.0,1.0,8.970352983389897e-05,0.0,0,0,0,0,0,0
6603783746,1.0,1.0,0.0001046541181395488,0.0,0,0,0,0,0,0
6603783358,0.0,1.0,0.00013455529475084845,0.0,0,0,0,0,0,0
6603782402,1.0,1.0,0.0002840611778073467,0.0,0,0,0,0,0,0
6603782121,0.0,1.0,5.980235322259931e-05,0.0,0,0,0,0,0,0
6603779272,9.0,1.0,0.00017940705966779794,0.0,0,0,0,0,0,0
6603776272,0.0,1.0,2.9901176611299655e-05,0.0,0,0,0,0,0,0
6603775780,2.0,1.0,0.0002541600011960471,0.0,0,0,0,0,0,0
6603775634,1.0,1.0,7.475294152824914e-05,0.0,0,0,0,0,0,0
6603774236,0.0,1.0,0.00017940705966779794,0.0,0,0,0,0,0,0
6603774035,25.0,0.9171794666879778,0.005800828262592133,2.1409257354622877e-06,1,1,0,1,1,0
6603773928,2.0,1.0,0.00011960470644519862,0.0,0,0,0,0,0,0
6603772269,0.0,1.0,4.4851764916949484e-05,0.0,0,0,0,0,0,1
6603772241,0.0,1.0,0.0001046541181395488,0.0,0,0,0,0,0,0
6603770862,2.0,1.0,7.475294152824914e-05,0.0,0,0,0,0,0,0
6603770520,10.0,1.0,4.4851764916949484e-05,0.0,0,0,0,0,0,0
6603770139,1.0,1.0,7.475294152824914e-05,0.0,0,0,0,0,0,0
6603769649,0.0,1.0,8.970352983389897e-05,0.0,0,0,0,0,0,0
6603769630,4.0,1.0,0.0001046541181395488,0.0,0,0,0,0,0,0
6603769382,2.0,1.0,0.0015997129487045315,0.0,0,1,0,0,1,0
6603767415,5.0,0.46153846153846156,0.00019435764797344775,1.207026535455986e-07,1,0,0,0,0,0
6603766385,0.0,1.0,2.9901176611299655e-05,0.0,0,0,0,0,0,0
6603765174,0.0,1.0,8.970352983389897e-05,0.0,0,0,0,0,0,0
6603764956,4.0,1.0,7.475294152824914e-05,0.0,0,0,0,0,0,0
6603764314,12.0,0.6388888888888888,0.00013455529475084845,1.8999491761807184e-09,1,0,0,0,0,0
6603763638,1.0,1.0,0.0002541600011960471,0.0,0,0,0,0,0,0
6603761101,0.0,0.0,1.4950588305649827e-05,0.0,0,0,0,1,0,0
6603760704,0.0,1.0,5.980235322259931e-05,0.0,0,0,0,0,0,0
6603759803,3.0,1.0,0.00040366588425254536,0.0,0,1,0,0,1,0
6603758254,0.0,1.0,0.001465157653953683,0.0,0,1,0,0,1,0
6603757456,3.0,0.5947368421052631,0.00029901176611299657,3.7700952280291903e-08,1,0,0,0,0,0
6603755518,0.0,1.0,2.9901176611299655e-05,0.0,0,0,0,0,0,0
6603754633,2.0,1.0,0.00014950588305649828,0.0,0,0,0,0,0,0
6603753157,2.0,1.0,8.970352983389897e-05,0.0,0,0,0,0,0,0
6603752326,0.0,1.0,0.005128051788837891,0.0,0,1,0,0,1,0
6603750118,1.0,0.0,1.4950588305649827e-05,0.0,0,0,0,1,0,0
6603750073,0.0,1.0,0.00011960470644519862,0.0,0,0,0,0,0,0
6603749689,1.0,1.0,0.00013455529475084845,0.0,0,0,0,0,0,0
6603749094,3.0,1.0,5.980235322259931e-05,0.0,0,0,0,0,0,0
6603748680,10.0,1.0,0.0001046541181395488,0.0,0,0,0,0,0,0
6603748349,13.0,0.9567805818704948,0.005412112966645237,1.0877544318783351e-05,1,1,0,0,0,0
6603746225,4.0,1.0,4.4851764916949484e-05,0.0,0,0,0,0,0,0
6603745032,0.0,0.6470588235294118,0.0002541600011960471,1.698778086938054e-08,1,0,0,0,0,0
6603739830,2.0,1.0,7.475294152824914e-05,0.0,0,0,0,0,0,0
6603739693,12.0,1.0,0.0003737647076412457,0.0,0,1,0,0,1,0
6603739353,17.0,1.0,5.980235322259931e-05,0.0,0,0,0,0,0,1
6603738607,1.0,1.0,0.0001046541181395488,0.0,0,0,0,0,0,0
6603737827,0.0,1.0,5.980235322259931e-05,0.0,0,0,0,0,0,0
6603736999,0.0,1.0,0.00013455529475084845,0.0,0,0,0,0,0,0
6603734908,2.0,1.0,0.0001046541181395488,0.0,0,0,0,0,0,0
6603734216,0.0,1.0,4.4851764916949484e-05,0.0,0,0,0,1,0,0
6603732898,0.0,1.0,2.9901176611299655e-05,0.0,0,0,0,0,0,1
6603732790,0.0,1.0,2.9901176611299655e-05,0.0,0,0,0,0,0,0
6603731544,8.0,1.0,0.0002093082362790976,0.0,0,0,0,0,0,0
6603730539,0.0,1.0,7.475294152824914e-05,0.0,0,0,0,0,0,0
6603728802,1.0,1.0,7.475294152824914e-05,0.0,0,0,0,0,0,0
6603727178,1.0,1.0,7.475294152824914e-05,0.0,0,0,0,0,0,0
6603726119,0.0,1.0,7.475294152824914e-05,0.0,0,0,0,0,0,0
6603724640,1.0,1.0,4.4851764916949484e-05,0.0,0,0,0,0,0,0
6603722508,0.0,0.9,7.475294152824914e-05,1.1176171624592461e-10,0,0,0,0,0,0
6603720827,0.0,1.0,2.9901176611299655e-05,0.0,0,0,0,0,0,0
6603720700,0.0,1.0,0.0001046541181395488,0.0,0,0,0,0,0,0
6603720332,0.0,1.0,7.475294152824914e-05,0.0,0,0,0,0,0,0
6603719506,2.0,0.6373626373626373,0.0002093082362790976,1.4752546544462049e-08,1,0,0,0,0,0
6603718984,0.0,0.6,8.970352983389897e-05,1.3411405949510955e-09,1,0,0,0,0,0
6603718766,1.0,1.0,0.00013455529475084845,0.0,0,0,0,0,0,1
6603716705,0.0,0.0,1.4950588305649827e-05,0.0,0,0,0,0,0,0
6603714583,0.0,1.0,7.475294152824914e-05,0.0,0,0,0,0,0,0
6603714305,7.0,0.5454545454545454,0.00017940705966779794,1.2070265354559859e-08,1,0,0,0,0,0
6603713799,1.0,1.0,7.475294152824914e-05,0.0,0,0,0,0,0,0
6603709905,0.0,0.0,0.0,0.0,0,0,0,0,0,0
6603708161,0.0,1.0,4.4851764916949484e-05,0.0,0,0,0,1,0,0
6603706375,13.0,1.0,0.005292508260200039,0.0,0,1,0,0,1,0
6603706043,0.0,1.0,8.970352983389897e-05,0.0,0,0,0,0,0,0
6603704133,0.0,1.0,0.00011960470644519862,0.0,0,0,0,0,0,0
6603702151,5.0,1.0,0.00013455529475084845,0.0,0,0,0,1,0,0
6603700507,0.0,1.0,0.00014950588305649828,0.0,0,0,0,0,0,0
6603700255,2.0,0.6,7.475294152824914e-05,8.940937299673969e-10,1,0,0,0,0,0
6603699691,5.0,1.0,0.0002242588245847474,0.0,0,0,0,0,0,0
6603699334,0.0,1.0,4.4851764916949484e-05,0.0,0,0,0,0,0,0
6603696610,1.0,1.0,5.980235322259931e-05,0.0,0,0,0,0,0,0
6603696391,1.0,1.0,0.0001046541181395488,0.0,0,0,0,0,0,0
6603694176,0.0,1.0,5.980235322259931e-05,0.0,0,0,0,0,0,1
6603693131,6.0,0.8736842105263158,0.00029901176611299657,7.160707273936554e-06,1,0,0,1,0,0
6603692712,13.0,1.0,0.005292508260200039,0.0,0,1,0,0,1,0
6603691408,3.0,1.0,0.0004933694140864443,0.0,0,1,0,0,1,0
6603689476,0.0,1.0,4.4851764916949484e-05,0.0,0,0,0,0,0,0
6603688370,0.0,1.0,0.00017940705966779794,0.0,0,0,0,1,1,0
6603687290,0.0,1.0,8.970352983389897e-05,0.0,0,0,0,0,0,0
6603685068,0.0,1.0,5.980235322259931e-05,0.0,0,0,0,0,0,0
6603684161,0.0,1.0,0.00023920941289039724,0.0,0,0,0,0,0,0
6603683729,1.0,0.0,1.4950588305649827e-05,0.0,0,0,0,0,0,0
6603682901,0.0,1.0,0.00013455529475084845,0.0,0,0,0,0,0,0
6603681800,0.0,1.0,0.00011960470644519862,0.0,0,0,0,0,0,0
6603681242,0.0,1.0,8.970352983389897e-05,0.0,0,0,0,0,0,0
6603680777,2.0,1.0,0.00013455529475084845,0.0,0,0,0,0,0,0
6603680187,1.0,1.0,5.980235322259931e-05,0.0,0,0,0,0,0,0
6603679662,1.0,0.0,1.4950588305649827e-05,0.0,0,0,0,0,0,0
6603678234,2.0,1.0,4.4851764916949484e-05,0.0,0,0,0,0,0,0
6603678012,0.0,1.0,5.980235322259931e-05,0.0,0,0,0,0,0,1
6603677377,1.0,1.0,7.475294152824914e-05,0.0,0,0,0,0,0,0
6603677149,0.0,1.0,7.475294152824914e-05,0.0,0,0,0,0,0,0
6603676843,0.0,1.0,7.475294152824914e-05,0.0,0,0,0,0,0,0
6603673300,2.0,1.0,5.980235322259931e-05,0.0,0,0,0,0,0,0
6603672824,1.0,1.0,4.4851764916949484e-05,0.0,0,0,0,0,0,0
6603672653,0.0,1.0,4.4851764916949484e-05,0.0,0,0,0,0,0,0
6603672438,0.0,1.0,0.00029901176611299657,0.0,0,0,0,0,0,0
6603670956,0.0,1.0,5.980235322259931e-05,0.0,0,0,0,0,0,0
6603669676,25.0,0.7005347593582888,0.0005083200023920942,3.2545011770813245e-07,1,1,0,0,1,0
6603669635,0.0,1.0,4.4851764916949484e-05,0.0,0,0,0,0,0,0
6603668511,0.0,1.0,4.4851764916949484e-05,0.0,0,0,0,0,0,0
6603666763,9.0,1.0,0.0003887152959468955,0.0,0,1,0,0,1,0
6603661565,1.0,1.0,0.0016744658902327807,0.0,0,1,0,0,1,0
6603661380,1.0,1.0,0.00019435764797344775,0.0,0,0,0,1,1,0
6603657205,2.0,1.0,0.00017940705966779794,0.0,0,0,0,0,0,0
6603656756,0.0,1.0,5.980235322259931e-05,0.0,0,0,0,0,0,0
6603656245,0.0,1.0,4.4851764916949484e-05,0.0,0,0,0,0,0,0
6603655060,13.0,1.0,0.00019435764797344775,0.0,0,0,0,0,0,0
6603651887,0.0,1.0,0.0001046541181395488,0.0,0,0,0,0,0,0
6603650333,3.0,1.0,4.4851764916949484e-05,0.0,0,0,0,0,0,0
6603650267,0.0,1.0,0.0001046541181395488,0.0,0,0,0,1,1,0
6603648387,0.0,1.0,5.980235322259931e-05,0.0,0,0,0,0,0,0
6603644733,0.0,1.0,4.4851764916949484e-05,0.0,0,0,0,0,0,0
6603644701,0.0,1.0,0.00011960470644519862,0.0,0,0,0,0,0,0
6603643112,0.0,1.0,8.970352983389897e-05,0.0,0,0,0,0,0,0
6603640498,0.0,1.0,5.980235322259931e-05,0.0,0,0,0,0,0,0
6603639683,0.0,1.0,4.4851764916949484e-05,0.0,0,0,0,0,0,0
6603639243,4.0,1.0,8.970352983389897e-05,0.0,0,0,0,0,0,0
6603637370,0.0,1.0,5.980235322259931e-05,0.0,0,0,0,0,0,0
6603637346,1.0,1.0,5.980235322259931e-05,0.0,0,0,0,0,0,0
6603635559,5.0,1.0,0.00017940705966779794,0.0,0,0,0,0,0,0
6603633653,19.0,0.9219183034100494,0.0057858776742864835,7.796680315870055e-07,1,1,0,1,1,0
6603633387,0.0,1.0,0.0001046541181395488,0.0,0,0,0,0,0,0
6603632918,1.0,1.0,0.0003887152959468955,0.0,0,1,0,1,1,0
6603632314,1.0,1.0,0.00013455529475084845,0.0,0,0,0,1,0,0
6603632302,0.0,1.0,0.0001046541181395488,0.0,0,0,0,0,0,0
6603629547,0.0,0.0,1.4950588305649827e-05,0.0,0,0,0,0,0,0
6603629362,2.0,1.0,0.00014950588305649828,0.0,0,0,0,0,0,0
6603624890,0.0,1.0,0.00029901176611299657,0.0,0,0,0,0,0,0
6603624249,0.0,1.0,0.00014950588305649828,0.0,0,0,0,0,0,0
6603616325,3.0,1.0,0.0003289129427242962,0.0,0,1,0,0,1,0
6603615734,0.0,1.0,0.00011960470644519862,0.0,0,0,0,0,0,0
6603615110,0.0,1.0,2.9901176611299655e-05,0.0,0,0,0,0,0,0
6603614964,24.0,0.8609756097560975,0.0006129741205316429,1.153380911657942e-07,1,1,0,0,1,0
6603614481,0.0,1.0,4.4851764916949484e-05,0.0,0,0,0,0,0,0
6603613061,0.0,1.0,4.4851764916949484e-05,0.0,0,0,0,0,0,0
6603612289,1.0,1.0,0.0001046541181395488,0.0,0,0,0,0,0,0
6603611383,0.0,1.0,0.00011960470644519862,0.0,0,0,0,0,0,0
6603611193,5.0,1.0,8.970352983389897e-05,0.0,0,0,0,0,0,0
6603611072,0.0,1.0,8.970352983389897e-05,0.0,0,0,0,0,0,0
6603610528,4.0,0.75,0.00013455529475084845,1.0058554462133215e-09,1,0,0,0,0,0
6603608675,0.0,1.0,4.4851764916949484e-05,0.0,0,0,0,0,0,0
6603608191,6.0,1.0,4.4851764916949484e-05,0.0,0,0,0,0,0,1
6603607810,0.0,1.0,4.4851764916949484e-05,0.0,0,0,0,0,0,0
6603607435,0.0,1.0,0.005128051788837891,0.0,0,1,0,0,1,0
6603607257,1.0,1.0,2.9901176611299655e-05,0.0,0,0,0,0,0,0
6603604042,0.0,1.0,0.00035881411933559587,0.0,0,1,0,0,1,0
6603602961,1.0,1.0,0.00019435764797344775,0.0,0,0,0,0,0,0
6603602953,0.0,1.0,7.475294152824914e-05,0.0,0,0,0,0,0,0
6603601816,0.0,1.0,4.4851764916949484e-05,0.0,0,0,0,0,0,0
6603601559,1.0,0.0,1.4950588305649827e-05,0.0,0,0,0,0,0,0
6603601233,0.0,1.0,2.9901176611299655e-05,0.0,0,0,0,0,0,0
6603597948,0.0,1.0,8.970352983389897e-05,0.0,0,0,0,0,0,0
6603596748,5.0,1.0,0.001300701182591535,0.0,0,1,0,0,1,0
6603596116,0.0,1.0,8.970352983389897e-05,0.0,0,0,0,0,0,0
6603595755,1.0,1.0,5.980235322259931e-05,0.0,0,0,0,0,0,0
6603595573,6.0,1.0,0.0001046541181395488,0.0,0,0,0,0,0,0
6603593205,12.0,1.0,0.00013455529475084845,0.0,0,0,0,0,0,0
6603593048,0.0,1.0,0.0001644564713621481,0.0,0,0,0,0,0,0
6603592872,3.0,1.0,0.0004933694140864443,0.0,0,1,0,0,1,0
6603592032,4.0,1.0,5.980235322259931e-05,0.0,0,0,0,0,0,0
6603587438,2.0,1.0,7.475294152824914e-05,0.0,0,0,0,0,0,0
6603586323,0.0,1.0,5.980235322259931e-05,0.0,0,0,0,0,0,0
6603586281,15.0,0.9673166202414113,0.005382211790033938,5.439666253121637e-06,1,1,0,0,1,0
6603585615,0.0,1.0,0.00035881411933559587,0.0,0,1,0,0,1,0
6603585312,0.0,1.0,0.0001644564713621481,0.0,0,0,0,0,0,0
6603584401,0.0,1.0,2.9901176611299655e-05,0.0,0,0,0,0,0,0
6603581784,3.0,1.0,0.0005980235322259931,0.0,0,1,0,0,1,0
6603580581,0.0,1.0,5.980235322259931e-05,0.0,0,0,0,0,0,0
6603579985,19.0,0.9219183034100494,0.0057858776742864835,7.796680315870055e-07,1,1,0,1,1,0
6603578785,0.0,1.0,2.9901176611299655e-05,0.0,0,0,0,0,0,0
6603577902,1.0,0.0,1.4950588305649827e-05,0.0,0,0,0,0,0,0
6603577648,4.0,1.0,0.0001644564713621481,0.0,0,0,0,0,0,0
6603577458,0.0,1.0,2.9901176611299655e-05,0.0,0,0,0,0,0,0
6603575873,1.0,1.0,8.970352983389897e-05,0.0,0,0,0,0,0,0
6603573875,1.0,1.0,4.4851764916949484e-05,0.0,0,0,0,0,0,0
6603572511,0.0,0.6190476190476191,0.0001046541181395488,1.7881874599347938e-09,1,0,0,0,0,0
6603571390,1.0,1.0,5.980235322259931e-05,0.0,0,0,0,0,0,0
6603570704,0.0,1.0,0.00011960470644519862,0.0,0,0,0,0,0,0
6603569530,0.0,1.0,5.980235322259931e-05,0.0,0,0,0,0,0,0
6603568967,1.0,1.0,5.980235322259931e-05,0.0,0,0,0,0,0,0
6603565370,3.0,1.0,0.0004933694140864443,0.0,0,1,0,0,1,0
6603565134,0.0,1.0,7.475294152824914e-05,0.0,0,0,0,0,0,0
6603563144,6.0,0.4789473684210526,0.00029901176611299657,2.051945110275176e-07,1,0,0,0,0,0
6603561865,1.0,0.5,0.00013455529475084845,5.662593623126848e-09,1,0,0,0,0,0
6603561772,1.0,1.0,2.9901176611299655e-05,0.0,0,0,0,0,0,0
6603560234,3.0,1.0,0.0008970352983389896,0.0,0,1,0,0,1,0
6603556866,0.0,1.0,5.980235322259931e-05,0.0,0,0,0,0,0,0
6603556054,22.0,1.0,0.000343863531029946,0.0,0,1,0,0,1,0
6603554568,5.0,1.0,0.001300701182591535,0.0,0,1,0,0,1,0
6603554023,0.0,1.0,4.4851764916949484e-05,0.0,0,0,0,0,0,0
6603553203,0.0,1.0,5.980235322259931e-05,0.0,0,0,0,0,0,0
6603551763,1.0,1.0,5.980235322259931e-05,0.0,0,0,0,0,0,1
6603550824,0.0,1.0,2.9901176611299655e-05,0.0,0,0,0,0,0,0
6603546639,0.0,0.0,1.4950588305649827e-05,0.0,0,0,0,0,0,0
6603545988,5.0,0.42857142857142855,0.0001046541181395488,1.2070265354559859e-08,1,0,0,0,0,0
6603544061,2.0,1.0,4.4851764916949484e-05,0.0,0,0,0,0,0,0
6603542392,4.0,1.0,5.980235322259931e-05,0.0,0,0,0,0,0,0
6603542065,0.0,1.0,2.9901176611299655e-05,0.0,0,0,0,0,0,0
6603541406,0.0,0.0,1.4950588305649827e-05,0.0,0,0,0,0,0,0
6603539311,5.0,1.0,0.00029901176611299657,0.0,0,0,0,0,0,0
6603538643,3.0,1.0,0.000343863531029946,0.0,0,1,0,0,1,0
6603538109,0.0,1.0,4.4851764916949484e-05,0.0,0,0,0,0,0,0
6603536563,0.0,1.0,0.00011960470644519862,0.0,0,0,0,0,0,0
6603535726,1.0,1.0,0.0003289129427242962,0.0,0,1,0,0,1,0
6603535725,1.0,1.0,4.4851764916949484e-05,0.0,0,0,0,0,0,0
6603534675,0.0,1.0,0.00013455529475084845,0.0,0,0,0,0,0,0
6603534019,2.0,1.0,5.980235322259931e-05,0.0,0,0,0,0,0,0
6603531841,16.0,0.9435933147632312,0.005382211790033938,2.616391422103066e-07,1,1,0,1,1,0
6603527542,13.0,1.0,0.005292508260200039,0.0,0,1,0,0,1,0
6603526763,2.0,1.0,7.475294152824914e-05,0.0,0,0,0,0,0,0
6603524373,1.0,0.0,1.4950588305649827e-05,0.0,0,0,0,0,0,0
6603518450,2.0,1.0,0.00014950588305649828,0.0,0,0,0,0,0,0
6603518225,3.0,0.0,1.4950588305649827e-05,0.0,0,0,0,0,0,0
6603517122,0.0,1.0,2.9901176611299655e-05,0.0,0,0,0,0,0,0
6603514644,4.0,1.0,4.4851764916949484e-05,0.0,0,0,0,1,0,0
6603513891,5.0,0.34545454545454546,0.0001644564713621481,1.6093687139413144e-08,1,0,0,0,0,0
6603512259,3.0,1.0,4.4851764916949484e-05,0.0,0,0,0,0,0,0
6603510044,5.0,1.0,0.001300701182591535,0.0,0,1,0,0,1,0
6603509435,0.0,1.0,0.0001046541181395488,0.0,0,0,0,1,1,0
6603508732,3.0,0.42857142857142855,0.0001046541181395488,5.364562379804382e-09,1,0,0,0,0,0
6603505719,0.0,1.0,0.00014950588305649828,0.0,0,0,0,0,0,0
6603503897,0.0,1.0,0.0001046541181395488,0.0,0,0,0,0,0,0
6603499335,1.0,1.0,4.4851764916949484e-05,0.0,0,0,0,0,0,0
6603497135,0.0,1.0,7.475294152824914e-05,0.0,0,0,0,0,0,0
6603497123,1.0,1.0,0.0001046541181395488,0.0,0,0,0,0,0,0
6603497112,0.0,0.0,1.4950588305649827e-05,0.0,0,0,0,0,0,0
6603491123,6.0,0.9523809523809523,0.0001046541181395488,7.450781083061641e-11,0,0,0,0,0,0
6603490546,4.0,1.0,8.970352983389897e-05,0.0,0,0,0,0,0,0
6603489917,1.0,1.0,4.4851764916949484e-05,0.0,0,0,0,0,0,0
6603488351,0.0,1.0,5.980235322259931e-05,0.0,0,0,0,0,0,0
6603488260,2.0,1.0,5.980235322259931e-05,0.0,0,0,0,0,0,0
6603487616,0.0,1.0,4.4851764916949484e-05,0.0,0,0,0,0,0,0
6603486906,4.0,1.0,2.9901176611299655e-05,0.0,0,0,0,0,0,0
6603486138,0.0,1.0,5.980235322259931e-05,0.0,0,0,0,0,0,0
6603485537,0.0,1.0,2.9901176611299655e-05,0.0,0,0,0,0,0,0
6603484704,1.0,1.0,0.001031590593089838,0.0,0,1,0,1,1,0
6603481561,0.0,1.0,5.980235322259931e-05,0.0,0,0,0,0,0,0
6603480029,0.0,1.0,2.9901176611299655e-05,0.0,0,0,0,0,0,0
6603477227,1.0,1.0,0.0016744658902327807,0.0,0,1,0,0,1,0
6603476898,0.0,1.0,2.9901176611299655e-05,0.0,0,0,0,0,0,0
6603469737,0.0,1.0,5.980235322259931e-05,0.0,0,0,0,0,0,0
6603469682,5.0,0.0,1.4950588305649827e-05,0.0,0,0,0,0,0,0
6603465042,0.0,1.0,5.980235322259931e-05,0.0,0,0,0,0,0,0
6603458589,1.0,1.0,0.0001046541181395488,0.0,0,0,0,0,0,0
6603458228,5.0,1.0,0.0001046541181395488,0.0,0,0,0,0,0,0
6603456883,0.0,1.0,7.475294152824914e-05,0.0,0,0,0,0,0,0
6603456867,4.0,1.0,4.4851764916949484e-05,0.0,0,0,0,0,0,0
6603455061,13.0,0.9996117258784702,0.0015249600071762825,8.94093729967397e-12,0,1,0,0,1,0
6603452555,1.0,1.0,0.0001046541181395488,0.0,0,0,0,0,0,0
6603452376,6.0,0.3333333333333333,4.4851764916949484e-05,8.940937299673969e-10,1,0,0,0,0,0
6603451626,1.0,1.0,7.475294152824914e-05,0.0,0,0,0,0,0,1
6603451431,0.0,1.0,7.475294152824914e-05,0.0,0,0,0,0,0,0
6603451290,15.0,0.19384615384615383,0.0003887152959468955,1.3758612347981628e-06,1,1,0,0,0,0
6603449987,0.0,0.0,1.4950588305649827e-05,0.0,0,0,0,0,0,0
6603449671,5.0,1.0,4.4851764916949484e-05,0.0,0,0,0,0,0,0
6603449625,0.0,1.0,4.4851764916949484e-05,0.0,0,0,0,0,0,0
6603449491,2.0,1.0,4.4851764916949484e-05,0.0,0,0,0,0,0,1
6603447892,1.0,1.0,8.970352983389897e-05,0.0,0,0,0,0,0,0
6603447586,0.0,1.0,0.00011960470644519862,0.0,0,0,0,0,0,0
6603447034,1.0,1.0,0.0002093082362790976,0.0,0,0,0,0,0,0
6603446898,1.0,1.0,0.00013455529475084845,0.0,0,0,0,0,0,0
6603445246,1.0,1.0,0.00014950588305649828,0.0,0,0,0,0,0,0
6603443236,0.0,1.0,2.9901176611299655e-05,0.0,0,0,0,0,0,0
6603442271,1.0,1.0,2.9901176611299655e-05,0.0,0,0,0,1,0,0
6603441049,0.0,0.3333333333333333,4.4851764916949484e-05,2.235234324918492e-09,1,0,0,0,0,0
6603440858,0.0,1.0,0.0001644564713621481,0.0,0,0,0,0,0,0
6603437469,5.0,1.0,5.980235322259931e-05,0.0,0,0,0,0,0,0
6603434972,8.0,0.6294736842105263,0.0011362447112293868,1.4256631144689063e-05,1,1,0,0,1,0
6603434324,4.0,1.0,7.475294152824914e-05,0.0,0,0,0,0,0,0
6603433755,3.0,1.0,4.4851764916949484e-05,0.0,0,0,0,0,0,0
6603433614,3.0,0.4,7.475294152824914e-05,1.5199593409445747e-08,1,0,0,0,0,0
6603430572,0.0,1.0,0.0001046541181395488,0.0,0,0,0,0,0,0
6603430264,0.0,1.0,0.0004186164725581952,0.0,0,1,0,0,1,0
6603428827,1.0,1.0,0.00019435764797344775,0.0,0,0,0,0,0,0
6603428472,0.0,1.0,7.475294152824914e-05,0.0,0,0,0,1,0,0
6603426939,4.0,1.0,0.0001644564713621481,0.0,0,0,0,0,0,0
6603423278,3.0,1.0,8.970352983389897e-05,0.0,0,0,0,0,0,0
6603421781,0.0,1.0,2.9901176611299655e-05,0.0,0,0,0,0,0,0
6603420071,0.0,1.0,2.9901176611299655e-05,0.0,0,0,0,0,0,0
6603418304,0.0,1.0,0.00017940705966779794,0.0,0,0,0,0,0,0
6603417870,1.0,1.0,0.0002541600011960471,0.0,0,0,0,0,0,0
6603417470,0.0,1.0,4.4851764916949484e-05,0.0,0,0,0,0,0,0
6603417225,2.0,1.0,0.00019435764797344775,0.0,0,0,0,0,0,0
6603415791,1.0,1.0,0.001031590593089838,0.0,0,1,0,1,1,0
6603414724,1.0,1.0,0.00023920941289039724,0.0,0,0,0,0,0,0
6603414114,2.0,1.0,5.980235322259931e-05,0.0,0,0,0,0,0,0
6603414112,1.0,1.0,0.00013455529475084845,0.0,0,0,0,0,0,1
